Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
4,lucene-svd-log,44194,0.13,5,5,1.0,0.9745473777464804,14.131213565291738,0.16285383833832304,0.10882352941176471,10,0.1
5,ii-svd-log,114316,0.262,5,5,1.0,0.9859011714852209,16.427101804652793,0.0,0.0,,0.0
5,ii-log,129005,1.34,5,5,1.0,0.9704015447443206,12.615495493007945,0.06710754784873288,0.041666666666666664,24,0.041666666666666664
4,ii-svd-log,82715,0.56,5,5,1.0,0.9563883192563585,14.265368895258913,0.0,0.0,,0.0
5,ii-svd-log,114448,0.34,5,5,1.0,1.0,14.781086967542706,0.26553045503693257,0.26785714285714285,4,0.25
4,ii-svd-log,83360,0.358,5,5,1.0,0.9201648526733484,10.815748688506009,0.06060964308365715,0.14285714285714285,7,0.14285714285714285
4,ii-svd-log,83416,0.278,5,5,1.0,0.9873308865091233,14.381213565291738,0.0,0.0,,0.0
4,lucene-svd-log,45461,0.881,5,5,1.0,0.9423148318482456,14.196678442077467,0.1399400961561034,0.11513157894736842,8,0.125
5,ii-log,131439,0.882,5,5,1.0,0.9144628047602329,9.088550902326398,0.0,0.0,,0.0
4,ii-svd-log,83644,0.294,5,5,1.0,0.8970502005077792,13.308031558224252,0.0,0.0,,0.0
4,lucene-svd-log,45537,0.289,5,5,1.0,0.9525727516341345,11.434818934934553,0.2627966804140959,0.3333333333333333,3,0.3333333333333333
5,ii-log,131616,0.392,5,5,1.0,0.8039978155160626,11.046172051081339,0.0,0.0,,0.0
5,ii-svd-log,115364,0.982,5,5,1.0,1.0,16.73134016304077,0.0,0.0,,0.0
4,ii-svd-log,84598,0.297,5,5,1.0,0.9014332213476115,12.065748688506009,0.1064490900420749,0.14285714285714285,7,0.14285714285714285
4,lucene-svd-log,45811,0.651,5,5,1.0,0.9860731191998284,13.065748688506009,0.0,0.0,,0.0
4,lucene-svd-log,46093,0.20400000000000001,5,5,1.0,0.9492558114419205,10.65015721397125,0.06707752455229193,0.1,10,0.1
4,ii-svd-log,88608,0.714,5,5,1.0,0.9746075960793902,12.10812753975107,0.2817220561213212,1.0,1,1.0
4,lucene-svd-log,46153,0.197,5,5,1.0,0.9863310189779813,13.315748688506009,0.0,0.0,,0.0
5,ii-log,131620,1.2650000000000001,5,5,1.0,0.9952496579594983,13.715622090756977,0.0,0.0,,0.0
5,ii-svd-log,117144,1.4020000000000001,5,5,1.0,0.929503723311286,9.334692337185519,0.0,0.0,,0.0
4,lucene-svd-log,47953,0.799,5,5,1.0,1.0,14.684818934934553,0.5361196637802771,0.5222222222222223,1,1.0
5,ii-log,132229,0.542,5,5,1.0,0.9422244680134046,13.927101804652795,0.0,0.0,,0.0
4,lucene-svd-log,48098,0.41200000000000003,5,5,1.0,1.0,14.065748688506009,0.1780859132748005,0.14090909090909093,10,0.1
5,ii-svd-log,117905,0.6960000000000001,5,5,1.0,0.970029630134174,16.30803155822425,0.0,0.0,,0.0
4,ii-svd-log,88738,1.3840000000000001,5,5,1.0,0.9488025720321654,11.69253606521631,0.15359228390350355,0.3333333333333333,3,0.3333333333333333
5,ii-log,132595,0.586,5,5,1.0,0.9951742525761814,13.50028381172028,0.0707111629662784,0.05555555555555555,18,0.05555555555555555
4,ii-svd-log,89274,0.383,5,5,1.0,0.9972961947837019,12.784945532683583,0.0,0.0,,0.0
4,ii-svd-log,89321,0.28700000000000003,5,5,1.0,0.9839032515546107,15.281086967542706,0.3219349689077872,1.0,1,1.0
5,ii-log,133047,0.492,5,5,1.0,0.9891623510971262,16.842693279187557,0.059263738356663376,0.045454545454545456,22,0.045454545454545456
4,lucene-svd-log,48410,0.895,5,5,1.0,0.9655484019935638,15.092693279187555,0.0,0.0,,0.0
5,ii-svd-log,117918,0.891,5,5,1.0,0.9777859572388201,11.004142376861159,0.0,0.0,,0.0
5,ii-svd-log,119134,0.269,5,5,1.0,0.9823134966915553,13.885072130432615,0.09290703740793538,0.07142857142857142,14,0.07142857142857142
4,ii-svd-log,90145,0.584,5,5,1.0,1.0,13.315748688506009,0.0,0.0,,0.0
4,lucene-svd-log,49129,0.839,5,5,1.0,0.9642248576136225,11.815748688506009,0.0,0.0,,0.0
4,lucene-svd-log,51460,0.131,5,5,1.0,0.9888578464269647,16.37735500015086,0.15094895458055588,0.25,4,0.25
4,ii-svd-log,90216,0.709,5,5,1.0,0.9856052436269626,12.635072130432615,0.0761568034388276,0.08333333333333333,12,0.08333333333333333
5,ii-svd-log,119501,0.845,5,5,1.0,0.9820644730466496,10.10426897461019,0.0,0.0,,0.0
5,ii-log,134156,1.371,5,5,1.0,0.9746279057209603,10.934818934934553,0.0,0.0,,0.0
5,ii-svd-log,119625,0.38,5,5,1.0,0.961116313795096,13.215622090756977,0.0,0.0,,0.0
4,ii,316,0.247,5,5,1.0,0.9438539896311029,10.088550902326398,0.0,0.0,,0.0
4,ii-svd-log,90453,0.508,5,5,1.0,0.9806962218840574,14.461763525616098,0.06636199296503414,0.058823529411764705,17,0.058823529411764705
4,lucene-svd-log,52004,0.8230000000000001,5,5,1.0,1.0,12.965622090756977,0.0,0.0,,0.0
4,svd,316,0.002,5,5,1.0,0.9438539896311029,10.088550902326398,0.0,0.0,,0.0
4,svd,910,0.001,5,5,1.0,0.9605873783128305,13.031086967542706,0.0,0.0,,0.0
4,svd,975,0.002,5,5,1.0,0.9974449091045987,13.531086967542706,0.0,0.0,,0.0
5,ii-svd-log,120320,0.269,5,5,1.0,0.9722008069687479,15.196678442077467,0.16145381187098684,0.3333333333333333,3,0.3333333333333333
4,svd,2945,0.001,5,5,1.0,0.9304180022366995,10.904015779112127,0.0,0.0,,0.0
4,svd,3029,0.002,5,5,1.0,0.9412317883591648,8.008000942002036,0.0,0.0,,0.0
4,svd,3569,0.002,5,5,1.0,0.9515537705858755,16.092693279187557,0.0,0.0,,0.0
4,svd,3665,0.002,5,5,1.0,0.9892098579397847,15.180960369793672,0.29322547798664284,1.0,1,1.0
4,svd,4483,0.002,5,5,1.0,1.0,16.196678442077467,0.0,0.0,,0.0
4,svd,4629,0.002,5,5,1.0,0.9818185570986608,13.50028381172028,0.0,0.0,,0.0
4,svd,6116,0.002,5,5,1.0,0.9691953963765411,15.73134016304077,0.0,0.0,,0.0
4,svd,6988,0.002,5,5,1.0,0.9793554333722506,8.754142376861159,0.0,0.0,,0.0
4,ii-log,316,0.455,5,5,1.0,0.9622280710229121,10.284945532683583,0.0,0.0,,0.0
4,svd,7723,0.002,5,5,1.0,1.0,13.885072130432615,0.0,0.0,,0.0
4,svd,9263,0.002,5,5,1.0,1.0,15.381213565291738,0.07157611035427655,0.058823529411764705,17,0.058823529411764705
4,svd,10514,0.001,5,5,1.0,1.0,13.284945532683583,0.5148070704728008,0.5833333333333333,2,0.5
4,svd,12255,0.002,5,5,1.0,0.9572443536413359,12.7464252465794,0.0,0.0,,0.0
4,svd,12930,0.002,5,5,1.0,0.9854522855895046,12.50028381172028,0.0,0.0,,0.0
4,svd,13215,0.002,5,5,1.0,0.9671918790265198,12.365495493007945,0.0,0.0,,0.0
4,svd,13340,0.002,5,5,1.0,1.0,14.739057293322526,0.0,0.0,,0.0
4,svd,13700,0.002,5,5,1.0,1.0,12.184818934934553,0.20711994390414676,0.3333333333333333,3,0.3333333333333333
4,svd,16472,0.002,5,5,1.0,0.9780771006863115,14.2464252465794,0.343271060549435,0.5,2,0.5
4,svd,16766,0.002,5,5,1.0,0.9767628468582126,11.965622090756977,0.0,0.0,,0.0
4,svd,17318,0.002,5,5,1.0,1.0,13.565748688506009,0.0,0.0,,0.0
4,svd,18634,0.002,5,5,1.0,0.9927182159204826,13.65015721397125,0.07445897941150727,0.06666666666666667,15,0.06666666666666667
4,svd,19114,0.002,5,5,1.0,1.0,14.950537007218344,0.3344361475167029,0.5,2,0.5
4,svd,19343,0.002,5,5,1.0,0.9786711621660811,16.242566681438525,0.40088946503912715,0.7,1,1.0
4,svd,19414,0.002,5,5,1.0,0.9654296976472199,12.135072130432615,0.0,0.0,,0.0
4,svd,20408,0.002,5,5,1.0,0.9366812488551197,8.934818934934551,0.0,0.0,,0.0
4,svd,20530,0.002,5,5,1.0,0.9833606895058868,11.83469233718552,0.0,0.0,,0.0
4,svd,21058,0.002,5,5,1.0,0.9790607899210211,14.75028381172028,0.0,0.0,,0.0
4,svd,21401,0.002,5,5,1.0,0.9642041318225618,14.912016721114163,0.0,0.0,,0.0
4,svd,21413,0.002,5,5,1.0,0.9492594826316292,14.031086967542706,0.0,0.0,,0.0
4,svd,21860,0.004,5,5,1.0,0.9791467829335214,11.919733851395918,0.0,0.0,,0.0
4,svd,22245,0.002,5,5,1.0,1.0,13.815748688506009,0.0,0.0,,0.0
4,svd,22352,0.001,5,5,1.0,0.9563322305929124,13.31189012336513,0.0,0.0,,0.0
4,svd,24389,0.002,5,5,1.0,0.9956547213059731,15.00028381172028,0.20939210078978934,0.3333333333333333,3,0.3333333333333333
4,svd,25268,0.002,5,5,1.0,0.9257671597834558,10.65015721397125,0.0,0.0,,0.0
4,svd,25645,0.002,5,5,1.0,1.0,13.965622090756977,0.0,0.0,,0.0
4,svd,26172,0.002,5,5,1.0,0.8965676106866342,9.138297706828334,0.0,0.0,,0.0
4,svd,26674,0.002,5,5,1.0,0.9640801633861054,12.08469233718552,0.17616782871072753,0.3333333333333333,3,0.3333333333333333
4,svd,27142,0.002,5,5,1.0,0.9665560221693275,14.56189012336513,0.16593931384952046,0.25,4,0.25
4,svd,27456,0.002,5,5,1.0,0.9670518610210784,14.119354058148824,0.0,0.0,,0.0
4,svd,27474,0.002,5,5,1.0,0.9858805915408989,12.885072130432615,0.38256696647137745,0.5,2,0.5
4,svd,27898,0.002,5,5,1.0,1.0,10.073465818787767,0.0,0.0,,0.0
4,svd,29474,0.002,5,5,1.0,0.959964365490765,11.25028381172028,0.0,0.0,,0.0
4,svd,30516,0.002,5,5,1.0,0.9545810996591765,11.965622090756977,0.0,0.0,,0.0
4,svd,30631,0.002,5,5,1.0,0.961116313795096,13.215622090756977,0.08440250671149083,0.16666666666666666,6,0.16666666666666666
4,svd,30838,0.002,5,5,1.0,0.9896656073289412,9.588550902326398,0.0,0.0,,0.0
4,svd,32215,0.002,5,5,1.0,0.9016878086751795,12.100410409469312,0.0,0.0,,0.0
4,svd,34239,0.002,5,5,1.0,0.9597643848432835,9.461479713895818,0.0,0.0,,0.0
4,svd,34587,0.001,5,5,1.0,0.98095352815564,9.504142376861159,0.0,0.0,,0.0
4,svd,35227,0.001,5,5,1.0,0.983339852554674,13.865495493007945,0.0,0.0,,0.0
4,svd,35259,0.002,5,5,1.0,0.982895683197039,10.60426897461019,0.0,0.0,,0.0
4,svd,36072,0.002,5,5,1.0,0.9896416782440803,13.2464252465794,0.0,0.0,,0.0
4,svd,36624,0.002,5,5,1.0,0.9506329116064794,15.777228402401827,0.0,0.0,,0.0
4,svd,36665,0.002,5,5,1.0,0.9849153167504135,14.31189012336513,0.0,0.0,,0.0
4,svd,40071,0.002,5,5,1.0,0.9723235502700007,15.266001884004073,0.06109662783072384,0.05555555555555555,18,0.05555555555555555
4,svd,41240,0.002,5,5,1.0,0.997129099342016,12.038804097824462,0.0,0.0,,0.0
4,svd,41486,0.002,5,5,1.0,0.8218895031638274,9.388930695573494,0.0,0.0,,0.0
4,svd,42367,0.002,5,5,1.0,0.9976146505047608,14.4964252465794,0.0,0.0,,0.0
4,svd,42399,0.002,5,5,1.0,0.9852420807719086,12.319607253646886,0.0,0.0,,0.0
4,svd,43604,0.002,5,5,1.0,1.0,14.7464252465794,0.0,0.0,,0.0
4,svd,44194,0.002,5,5,1.0,1.0,14.50028381172028,0.10877886284223794,0.1111111111111111,9,0.1111111111111111
4,svd,45461,0.001,5,5,1.0,0.9354127412160527,14.092693279187555,0.0,0.0,,0.0
4,svd,45537,0.002,5,5,1.0,0.947119227781242,11.369354058148824,0.0,0.0,,0.0
4,svd,45811,0.002,5,5,1.0,0.983457196291623,13.031086967542706,0.0,0.0,,0.0
4,svd,46093,0.002,5,5,1.0,0.9492558114419205,10.65015721397125,0.0,0.0,,0.0
4,svd,46153,0.003,5,5,1.0,0.9863310189779813,13.315748688506009,0.0,0.0,,0.0
4,svd,47953,0.001,5,5,1.0,1.0,14.684818934934553,0.3465424276988319,0.3333333333333333,3,0.3333333333333333
4,svd,48098,0.002,5,5,1.0,1.0,14.065748688506009,0.0,0.0,,0.0
4,svd,48410,0.001,5,5,1.0,0.9465785870865098,14.796172051081339,0.0,0.0,,0.0
4,svd,49129,0.001,5,5,1.0,0.9698820011161744,11.885072130432615,0.17293904675650335,0.14285714285714285,7,0.14285714285714285
4,svd,51460,0.002,5,5,1.0,0.9960472581149797,16.496425246579403,0.0,0.0,,0.0
4,svd,52004,0.001,5,5,1.0,1.0,12.965622090756977,0.06643361268109407,0.04,25,0.04
4,svd,52208,0.002,5,5,1.0,0.9644842824334081,12.846551844328435,0.0,0.0,,0.0
4,svd,53023,0.002,5,5,1.0,1.0,15.881213565291738,0.12179573231103863,0.16666666666666666,6,0.16666666666666666
4,svd,53578,0.002,5,5,1.0,0.9978750640973449,16.27722840240183,0.0,0.0,,0.0
4,svd,53680,0.002,5,5,1.0,1.0,11.504142376861159,0.20127223882625578,0.15555555555555556,9,0.1111111111111111
4,svd,53930,0.002,5,5,1.0,1.0,11.323465818787767,0.0,0.0,,0.0
4,svd,54114,0.002,5,5,1.0,0.9637507768117565,16.05803155822425,0.0,0.0,,0.0
4,svd,55429,0.002,5,5,1.0,0.988380288291219,15.696678442077467,0.0,0.0,,0.0
4,svd,55593,0.002,5,5,1.0,0.9583285745699268,13.004142376861159,0.0,0.0,,0.0
4,svd,55704,0.002,5,5,1.0,0.9800672230615031,13.9964252465794,0.0,0.0,,0.0
4,svd,57147,0.002,5,5,1.0,0.9761998656310383,10.254142376861159,0.0,0.0,,0.0
4,svd,57742,0.02,5,5,1.0,0.9926253804059435,13.9964252465794,0.0,0.0,,0.0
4,svd,57866,0.002,5,5,1.0,0.9869617965279862,16.592693279187557,0.1487042790343666,0.25,4,0.25
4,svd,59163,0.002,5,5,1.0,1.0,13.315748688506009,0.10700327722931445,0.14285714285714285,7,0.14285714285714285
4,svd,60729,0.002,5,5,1.0,0.995505560463405,14.50028381172028,0.07212798755602674,0.07142857142857142,14,0.07142857142857142
4,svd,62046,0.002,5,5,1.0,0.9430679213166998,12.423592416536797,0.15181887648880057,0.25,4,0.25
4,svd,63615,0.002,5,5,1.0,0.9839351134072948,15.31189012336513,0.0,0.0,,0.0
4,svd,65648,0.002,5,5,1.0,0.9672058310558286,10.885072130432615,0.06521613124992125,0.058823529411764705,17,0.058823529411764705
4,svd,67352,0.001,5,5,1.0,0.9814342034615984,13.215622090756977,0.09901758153814189,0.125,8,0.125
4,svd,68594,0.002,5,5,1.0,0.9953912240438362,14.138930695573494,0.12538625290088967,0.14285714285714285,7,0.14285714285714285
4,svd,69335,0.003,5,5,1.0,0.9748413808888957,14.300663604967376,0.0,0.0,,0.0
4,svd,70201,0.001,5,5,1.0,0.9814342034615984,13.215622090756977,0.0,0.0,,0.0
4,svd,72229,0.002,5,5,1.0,0.9709045711790093,12.315748688506009,0.0,0.0,,0.0
4,svd,73445,0.002,5,5,1.0,0.994308625964196,17.492566681438525,0.0,0.0,,0.0
4,svd,73773,0.002,5,5,1.0,0.9309027626130911,10.10426897461019,0.0,0.0,,0.0
4,svd,75438,0.002,5,5,1.0,0.9870109260181191,14.923592416536797,0.0,0.0,,0.0
4,svd,75893,0.002,5,5,1.0,0.991818639603796,16.80803155822425,0.0,0.0,,0.0
4,svd,76164,0.002,5,5,1.0,0.9533559492245643,10.219480655897856,0.0,0.0,,0.0
4,svd,76284,0.002,5,5,1.0,0.9679893900090797,13.615495493007945,0.0,0.0,,0.0
4,svd,78497,0.002,5,5,1.0,0.9865770102062433,14.434818934934553,0.08579214908104277,0.08333333333333333,12,0.08333333333333333
4,svd,78501,0.002,5,5,1.0,0.9093423706216756,10.91587528625504,0.0,0.0,,0.0
4,svd,78917,0.002,5,5,1.0,0.9951756247942892,13.504142376861159,0.0,0.0,,0.0
4,svd,79601,0.001,5,5,1.0,0.9975296481987828,13.9964252465794,0.0,0.0,,0.0
4,svd,79607,0.002,5,5,1.0,0.9456333295527237,15.992566681438523,0.0,0.0,,0.0
4,svd,80874,0.002,5,5,1.0,0.9861675368666384,15.627355000150859,0.08548452646325998,0.1,10,0.1
4,svd,81114,0.002,5,5,1.0,0.9813789711461387,10.553889181363095,0.0,0.0,,0.0
4,svd,82647,0.002,5,5,1.0,0.9949822884383905,13.7464252465794,0.0,0.0,,0.0
4,svd,82715,0.002,5,5,1.0,0.9069014149553227,13.527228402401827,0.0,0.0,,0.0
4,lucene-svd-log,52208,0.298,5,5,1.0,0.9399096551418248,12.519227460399792,0.0,0.0,,0.0
4,svd,83360,0.002,5,5,1.0,0.8919890029642723,10.484565739436487,0.0,0.0,,0.0
4,svd,83416,0.002,5,5,1.0,0.9873308865091233,14.381213565291738,0.0,0.0,,0.0
4,svd,83644,0.002,5,5,1.0,0.861748041452971,12.784312543938423,0.0,0.0,,0.0
4,ii,910,0.495,5,5,1.0,0.9974449091045987,13.531086967542706,0.0,0.0,,0.0
4,svd,84598,0.002,5,5,1.0,0.9063241084603441,12.131213565291738,0.0,0.0,,0.0
4,svd,88608,0.002,5,5,1.0,0.9851463959032783,12.239057293322526,0.0704305140303303,0.0625,16,0.0625
4,svd,88738,0.001,5,5,1.0,0.9488025720321654,11.69253606521631,0.15359228390350355,0.3333333333333333,3,0.3333333333333333
4,svd,89274,0.002,5,5,1.0,0.9829014384106645,12.600410409469312,0.0,0.0,,0.0
4,svd,89321,0.002,5,5,1.0,0.9839032515546107,15.281086967542706,0.3219349689077872,0.5,2,0.5
4,svd,90145,0.002,5,5,1.0,1.0,13.315748688506009,0.0,0.0,,0.0
4,svd,90216,0.002,5,5,1.0,0.9856052436269626,12.635072130432615,0.07892027205629051,0.09090909090909091,11,0.09090909090909091
4,svd,90453,0.002,5,5,1.0,0.9806962218840574,14.461763525616098,0.0,0.0,,0.0
4,svd,90462,0.002,5,5,1.0,0.9556763998686135,14.842693279187555,0.0,0.0,,0.0
4,svd,91346,0.002,5,5,1.0,0.988560369468338,15.946678442077467,0.13948113642492144,0.25,4,0.25
4,svd,91428,0.002,5,5,1.0,0.9899804947884137,16.742566681438525,0.0,0.0,,0.0
4,svd,91478,0.002,5,5,1.0,0.995169236283245,14.281086967542706,0.0,0.0,,0.0
4,svd,93203,0.002,5,5,1.0,1.0,14.815748688506009,0.07530984805851425,0.08333333333333333,12,0.08333333333333333
4,svd,93347,0.002,5,5,1.0,0.9219088024638801,10.90015721397125,0.0,0.0,,0.0
4,svd,95708,0.002,5,5,1.0,1.0,12.034945532683583,0.0,0.0,,0.0
4,svd,96610,0.002,5,5,1.0,0.9677108226503912,14.06189012336513,0.0,0.0,,0.0
4,svd,97780,0.002,5,5,1.0,1.0,13.184818934934553,0.0,0.0,,0.0
4,svd,97961,0.002,5,5,1.0,0.9825488205958699,16.02722840240183,0.0,0.0,,0.0
4,svd,98278,0.002,5,5,1.0,1.0,12.284945532683583,0.07197906701966901,0.043478260869565216,23,0.043478260869565216
4,svd,98880,0.002,5,5,1.0,0.9809669868945161,12.885072130432615,0.45859809177061844,0.5833333333333333,2,0.5
4,svd,99093,0.002,5,5,1.0,0.9839592455335534,11.319607253646886,0.0,0.0,,0.0
4,svd,100728,0.002,5,5,1.0,0.9786711621660811,16.242566681438525,0.0,0.0,,0.0
4,svd,101921,0.002,5,5,1.0,0.9524636732673636,12.48134016304077,0.205963915064771,0.18333333333333335,5,0.2
4,svd,102025,0.001,5,5,1.0,0.9875446643234822,14.631213565291738,0.0,0.0,,0.0
4,svd,103286,0.002,5,5,1.0,0.9624504778742488,12.815748688506009,0.0,0.0,,0.0
4,svd,107991,0.002,5,5,1.0,0.9813292810373915,14.961763525616098,0.09838371787095021,0.125,8,0.125
4,svd,107992,0.002,5,5,1.0,1.0,15.346551844328435,0.06784598714946571,0.05,20,0.05
4,svd,108922,0.002,5,5,1.0,0.9019356443031477,12.627355000150859,0.0,0.0,,0.0
4,svd,109734,0.002,5,5,1.0,0.9903317544049678,16.9617635256161,0.0,0.0,,0.0
4,svd,113518,0.002,5,5,1.0,0.9599922250473926,10.803889181363095,0.0,0.0,,0.0
4,svd,114499,0.002,5,5,1.0,0.983457196291623,13.031086967542706,0.0,0.0,,0.0
4,svd,115679,0.002,5,5,1.0,1.0,12.35426897461019,0.2945937800423505,0.25,3,0.3333333333333333
4,svd,115852,0.001,5,5,1.0,1.0,14.25028381172028,0.0,0.0,,0.0
4,svd,116708,0.002,5,5,1.0,0.9586364204056084,14.711763525616098,0.0,0.0,,0.0
4,svd,117258,0.002,5,5,1.0,0.9978750640973449,16.27722840240183,0.0,0.0,,0.0
4,svd,119197,0.002,5,5,1.0,0.9711574159241229,14.631213565291738,0.0,0.0,,0.0
4,svd,119522,0.002,5,5,1.0,0.9950478480592563,13.154015779112127,0.0,0.0,,0.0
4,svd,120067,0.001,5,5,1.0,0.995198787644136,13.569607253646886,0.0,0.0,,0.0
4,svd,120941,0.002,5,5,1.0,0.9691415922338084,12.08469233718552,0.08495462957784228,0.05263157894736842,19,0.05263157894736842
4,svd,124078,0.001,5,5,1.0,0.9875737358008232,14.66587528625504,0.0,0.0,,0.0
4,svd,124102,0.002,5,5,1.0,1.0,14.135072130432615,0.0,0.0,,0.0
4,svd,124288,0.002,5,5,1.0,0.9959242108940529,15.9964252465794,0.0,0.0,,0.0
4,svd,124849,0.002,5,5,1.0,0.9949822884383905,13.7464252465794,0.0,0.0,,0.0
4,svd,124936,0.002,5,5,1.0,1.0,13.600410409469312,0.0,0.0,,0.0
4,svd,126912,0.002,5,5,1.0,1.0,15.054522170108255,0.09264423755839604,0.08333333333333333,12,0.08333333333333333
4,svd,127683,0.002,5,5,1.0,0.995505560463405,14.50028381172028,0.528569228174855,0.5499999999999999,1,1.0
4,svd,128111,0.002,5,5,1.0,0.9639087229961415,12.531086967542706,0.0,0.0,,0.0
4,svd,128426,0.002,5,5,1.0,0.9915991645452779,15.454395572359223,0.0,0.0,,0.0
4,svd,128480,0.002,5,5,1.0,0.9959242108940529,15.9964252465794,0.0,0.0,,0.0
4,svd,130446,0.002,5,5,1.0,0.9897867578170767,12.68867750007543,0.0,0.0,,0.0
4,svd,130589,0.002,5,5,1.0,0.9570095853867122,10.02308602554067,0.0,0.0,,0.0
4,svd,130819,0.002,5,5,1.0,0.9473446016157636,12.315748688506009,0.0,0.0,,0.0
4,svd,131331,0.002,5,5,1.0,0.9244728108652578,12.711763525616098,0.0,0.0,,0.0
4,svd,132187,0.001,5,5,1.0,0.9583974443042691,13.115495493007945,0.0,0.0,,0.0
4,svd,135418,0.001,5,5,1.0,1.0,14.531086967542706,0.0,0.0,,0.0
4,svd,136015,0.002,5,5,1.0,1.0,12.635072130432615,0.07324951081283206,0.05,20,0.05
4,svd,136455,0.002,5,5,1.0,1.0,13.135072130432615,0.0,0.0,,0.0
4,svd,137209,0.002,5,5,1.0,0.9622649592186293,12.75028381172028,0.0,0.0,,0.0
4,svd,137227,0.002,5,5,1.0,0.8367249196163798,6.938677500075429,0.0,0.0,,0.0
4,ii,975,0.316,5,5,1.0,0.9974449091045987,13.531086967542706,0.0,0.0,,0.0
4,lucene-svd-log,53023,0.329,5,5,1.0,1.0,15.881213565291738,0.37436207926722276,0.5909090909090909,1,1.0
4,lucene-svd-log,53578,0.234,5,5,1.0,0.984673756498525,16.06189012336513,0.06494281791614538,0.05263157894736842,19,0.05263157894736842
5,ii-log,134401,1.385,5,5,1.0,0.9930186221827452,9.311606311644852,0.15138969482147796,0.1111111111111111,9,0.1111111111111111
4,ii-svd-log,90462,1.102,5,5,1.0,0.9839032515546107,15.281086967542706,0.0,0.0,,0.0
5,ii-svd-log,120782,0.931,5,5,1.0,0.9875154565006291,14.596551844328435,0.7190514173232078,0.6184782608695651,1,1.0
4,ii,2945,0.491,5,5,1.0,0.9314299504186306,10.91587528625504,0.0,0.0,,0.0
4,ii-log,910,1.209,5,5,1.0,0.9974449091045987,13.531086967542706,0.0,0.0,,0.0
4,ii-svd-log,91346,0.496,5,5,1.0,0.988560369468338,15.946678442077467,0.2789622728498429,1.0,1,1.0
4,ii,3029,0.372,5,5,1.0,0.9701623722339242,8.254142376861159,0.0,0.0,,0.0
5,ii-svd-log,124683,0.623,5,5,1.0,0.987915074677411,15.08532532593068,0.0785247734800222,0.05555555555555555,18,0.05555555555555555
4,lucene-svd-log,53680,0.74,5,5,1.0,1.0,11.504142376861159,0.4560726895584213,0.6428571428571428,1,1.0
4,ii,3569,0.20400000000000001,5,5,1.0,0.9515537705858755,16.092693279187557,0.0,0.0,,0.0
5,ii-svd-log,124981,0.251,5,5,1.0,0.9814342034615984,13.215622090756977,0.07123695138681864,0.05555555555555555,18,0.05555555555555555
4,ii-log,975,0.64,5,5,1.0,0.9951742525761814,13.50028381172028,0.06612058924770522,0.045454545454545456,22,0.045454545454545456
5,ii-log,135092,1.056,5,5,1.0,0.9538827165312888,15.592693279187555,0.0,0.0,,0.0
4,ii,3665,0.281,5,5,1.0,0.9629021914693489,14.777228402401827,0.29322547798664284,1.0,1,1.0
4,ii-svd-log,91428,0.619,5,5,1.0,0.9790690153204512,16.55803155822425,0.06731020092142921,0.047619047619047616,21,0.047619047619047616
5,ii-svd-log,125012,0.27,5,5,1.0,1.0,17.80803155822425,0.3494632570839676,0.5588235294117647,1,1.0
4,ii,4483,0.443,5,5,1.0,0.9878743885013502,16.00028381172028,0.0,0.0,,0.0
4,lucene-svd-log,53930,0.896,5,5,1.0,0.9884373074757535,11.19253606521631,0.09278061654989356,0.07142857142857142,14,0.07142857142857142
4,lucene-svd-log,54114,0.136,5,5,1.0,0.9637507768117565,16.05803155822425,0.0,0.0,,0.0
5,ii-log,135223,0.854,5,5,1.0,1.0,9.008000942002038,0.0,0.0,,0.0
4,ii,4629,0.40700000000000003,5,5,1.0,0.9818185570986608,13.50028381172028,0.0,0.0,,0.0
4,ii-svd-log,91478,0.8170000000000001,5,5,1.0,0.9694507908940452,13.912016721114163,0.06161906820773048,0.043478260869565216,23,0.043478260869565216
4,lucene-svd-log,55429,0.356,5,5,1.0,1.0,15.881213565291738,0.28335366069471624,1.0,1,1.0
5,ii-svd-log,125084,0.97,5,5,1.0,0.9632468307607593,13.10426897461019,0.08116033803879473,0.1111111111111111,9,0.1111111111111111
1,ii-log,320,0.336,5,5,1.0,1.0,12.35426897461019,0.363824949237888,0.2934782608695652,2,0.5
4,ii-log,2945,1.221,5,5,1.0,0.9314299504186306,10.91587528625504,0.0,0.0,,0.0
4,ii,6116,0.28500000000000003,5,5,1.0,0.9691953963765411,15.73134016304077,0.0,0.0,,0.0
4,lucene-svd-log,55593,0.167,5,5,1.0,0.9728017001870594,13.200537007218344,0.0,0.0,,0.0
4,ii-svd-log,93203,0.338,5,5,1.0,1.0,14.815748688506009,0.2828332046562979,0.29166666666666663,3,0.3333333333333333
5,ii-log,137559,0.435,5,5,1.0,1.0,13.534945532683583,0.0,0.0,,0.0
4,ii-svd-log,93347,0.281,5,5,1.0,0.9677818873577533,11.44253606521631,0.0,0.0,,0.0
4,ii,6988,0.454,5,5,1.0,0.9793554333722506,8.754142376861159,0.0,0.0,,0.0
4,lucene-svd-log,55704,0.433,5,5,1.0,0.9929888671656019,14.180960369793672,0.23277812821988872,0.1327639751552795,8,0.125
4,lucene-svd-log,57147,0.199,5,5,1.0,0.9696002366999498,10.184818934934553,0.5712032248550801,1.0,1,1.0
