Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
4,ii-svd-blend,0,63295,0.856,5,5,1.0,0.7855886583795183,1.0,12.184818934934553,0.0,0.0,,0.0
4,ii,,13700,0.272,5,5,1.0,0.4781979653281807,1.0,13.965622090756977,0.22663578191582115,0.19090909090909092,5,0.2
1,lucene-svd-blend,0.2,14644,0.356,5,5,1.0,0.398546860348759,0.9837096956674087,15.096551844328435,0.0,0.0,,0.0
4,ii-svd-blend,0.2,129498,1.028,5,5,1.0,0.5614288359157764,0.9938401843867608,11.184818934934553,0.0,0.0,,0.0
4,lucene-svd-blend,0,98541,0.795,5,5,1.0,0.8799382962587166,0.9616471043306245,13.800030616222216,0.0,0.0,,0.0
4,ii,,15415,0.266,5,5,1.0,0.7125103112848715,0.9537277849690824,12.369354058148824,0.0,0.0,,0.0
4,ii-svd-blend,0,65536,0.295,5,5,1.0,0.6632452738986993,0.9880295396928382,15.23134016304077,0.0,0.0,,0.0
4,ii-svd-blend,0.3,134316,0.379,5,5,1.0,0.6707370863807748,0.9905704664447158,13.754142376861159,0.0,0.0,,0.0
4,ii-svd-blend,0.2,129869,0.219,5,5,1.0,0.4880783471864306,0.9871604186940278,15.396298648830369,0.0,0.0,,0.0
4,ii,,15479,0.255,5,5,1.0,0.29078653935995347,1.0,13.781086967542706,0.0,0.0,,0.0
4,ii-svd-blend,0.1,76630,0.773,5,5,1.0,1.2201066440814925,0.8500057525860522,7.869354058148822,0.0,0.0,,0.0
4,lucene-svd-blend,0,101379,0.419,5,5,1.0,0.5334664966838728,1.0,11.538804097824462,0.0,0.0,,0.0
4,ii,,17194,0.128,5,5,1.0,0.8324802199873578,0.9952842918668504,14.631213565291738,0.0,0.0,,0.0
4,ii-svd-blend,0,66092,0.41200000000000003,5,5,1.0,0.32926002346246863,1.0,15.7464252465794,0.09525971619024105,0.125,8,0.125
1,lucene-svd-blend,0.2,16126,0.633,5,5,1.0,0.5711011104239103,0.9952496579594983,13.715622090756977,0.0,0.0,,0.0
4,ii,,19178,0.186,5,5,1.0,0.6769537397647637,0.9662521273469024,14.315748688506009,0.10444367419235728,0.16666666666666666,6,0.16666666666666666
4,ii-svd-blend,0.1,79364,0.223,5,5,1.0,1.0658339127538294,0.927676783420204,10.072832830042605,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,16337,0.18,5,5,1.0,1.2574453188719736,0.9358148088209308,13.461763525616098,0.0,0.0,,0.0
4,ii,,19517,0.168,5,5,1.0,1.1503949675063083,0.8908129368615955,12.146298648830369,0.12634375644031992,0.2,5,0.2
4,ii,,20408,0.139,5,5,1.0,1.1566912894540509,0.8411017448831044,9.10363598586503,0.0,0.0,,0.0
4,ii-svd-blend,0,66281,0.547,5,5,1.0,0.94853481039195,0.927867271613699,11.430960369793672,0.0,0.0,,0.0
4,ii-svd-blend,0.2,130446,0.865,5,5,1.0,0.5495014317459134,0.9909418728084466,7.1617329093938835,0.0,0.0,,0.0
4,lucene-svd-blend,0,101785,0.663,5,5,1.0,0.9748840858513925,1.0,14.069607253646886,0.0,0.0,,0.0
4,ii-svd-blend,0.3,134401,1.095,5,5,1.0,0.3849878994475255,0.9927325854862556,8.94253606521631,0.0,0.0,,0.0
4,ii,,21058,0.248,5,5,1.0,0.630998519085077,0.9959242108940529,15.9964252465794,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,16581,0.621,5,5,1.0,0.32859372753856475,1.0,12.25028381172028,0.0,0.0,,0.0
4,ii,,22338,0.17300000000000001,5,5,1.0,0.33751680254569844,0.9815712346041159,13.315748688506009,0.0,0.0,,0.0
4,ii-svd-blend,0.2,130589,0.604,5,5,1.0,0.7530361403864473,1.0,16.31189012336513,0.30652487002950113,1.0,1,1.0
4,ii,,22363,0.306,5,5,1.0,1.2302369459818963,0.9707704311125895,10.477197786179612,0.0,0.0,,0.0
4,ii-svd-blend,0.1,79601,1.035,5,5,1.0,0.6604147874125623,1.0,11.684818934934553,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,16766,0.353,5,5,1.0,0.41964210641594696,0.9704021156443288,12.100410409469312,0.0,0.0,,0.0
4,ii-svd-blend,0,66455,0.787,5,5,1.0,0.49484744805278763,0.9932260328371724,14.680960369793672,0.3382701157891387,1.0,1,1.0
4,ii-svd-blend,0.3,134964,0.644,5,5,1.0,0.5354442489094188,0.9932260328371724,14.680960369793672,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,18204,0.168,5,5,1.0,0.9786010892511817,0.9767769562942091,13.430960369793672,0.0,0.0,,0.0
4,ii-svd-blend,0.1,80585,0.222,5,5,1.0,0.4955318595780584,1.0,16.662016721114163,0.0,0.0,,0.0
4,lucene-svd-blend,0,102025,0.803,5,5,1.0,0.4060234960785158,0.9687849025695392,14.56189012336513,0.14968977325848257,0.25,4,0.25
4,ii,,22483,0.364,5,5,1.0,0.6299133981931082,0.9774491682912535,13.673592416536797,0.0,0.0,,0.0
4,ii-svd-blend,0.3,137227,0.338,5,5,1.0,0.7368283863060271,0.9936396558471422,10.227197786179612,0.0,0.0,,0.0
4,ii-svd-blend,0,67608,0.35000000000000003,5,5,1.0,1.5869417777637869,0.9722256264792178,11.042662662965341,0.0,0.0,,0.0
4,ii-svd-blend,0.1,81435,0.313,5,5,1.0,0.3795384831277843,0.9824943296985595,14.031086967542706,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,18758,0.445,5,5,1.0,0.38714037388137235,0.983602713688175,14.9964252465794,0.0,0.0,,0.0
4,ii,,23171,0.307,5,5,1.0,0.27360627793863096,1.0,8.93867750007543,0.0,0.0,,0.0
4,ii-svd-blend,0.1,81574,0.199,5,5,1.0,1.0017558214513589,0.9113160851696145,13.046172051081339,0.0,0.0,,0.0
4,ii-svd-blend,0.2,130819,0.784,5,5,1.0,0.7798610079290376,0.9849869395427808,14.381213565291738,0.0,0.0,,0.0
4,ii,,23852,0.274,5,5,1.0,0.6879396376791428,0.9896773201239268,9.969480655897856,0.0,0.0,,0.0
4,lucene-svd-blend,0,102118,0.807,5,5,1.0,0.6558785421603424,1.0,12.35426897461019,0.0,0.0,,0.0
4,ii-svd-blend,0.2,131616,0.334,5,5,1.0,1.6455042280538832,0.8432251306248166,10.531086967542706,0.0,0.0,,0.0
4,lucene-svd-blend,0,102549,0.116,5,5,1.0,0.9913239292048475,0.9894197162678938,12.965622090756977,0.0,0.0,,0.0
4,ii-svd-blend,0.1,81783,0.492,5,5,1.0,0.5637381405914114,0.9878599602680721,15.016001884004073,0.0,0.0,,0.0
4,ii,,24112,0.312,5,5,1.0,0.453608283721393,1.0,13.385072130432615,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,20028,0.811,5,5,1.0,0.7976104173029284,0.9546948528147461,11.66587528625504,0.0,0.0,,0.0
4,ii,,26172,0.292,5,5,1.0,0.6936954792750724,0.9849518963983094,10.838550902326398,0.0,0.0,,0.0
4,lucene-svd-blend,0,102679,0.433,5,5,1.0,0.9801446662742221,1.0,12.954395572359223,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,21050,0.191,5,5,1.0,1.1223918019420915,0.9896690891368247,12.542662662965341,0.0774420765381604,0.041666666666666664,24,0.041666666666666664
4,ii-svd-blend,0,68558,1.131,5,5,1.0,0.8175945332283987,0.987360963285348,14.41587528625504,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,21401,0.107,5,5,1.0,0.8994548945992643,0.9244675196673178,13.696678442077467,0.0,0.0,,0.0
4,ii,,26222,0.33,5,5,1.0,0.3649660226113438,0.9900640707853787,13.430960369793672,0.0,0.0,,0.0
4,ii-svd-blend,0,68874,0.447,5,5,1.0,0.6213310618927473,0.9582270931902439,11.469480655897856,0.0,0.0,,0.0
4,ii,,26674,0.215,5,5,1.0,0.40608641767625636,0.9785165567011093,12.965622090756977,0.2142734398307917,0.3333333333333333,3,0.3333333333333333
4,ii-svd-blend,0.2,132187,1.098,5,5,1.0,0.6284854985121762,0.9662521273469024,14.315748688506009,0.0,0.0,,0.0
4,ii-svd-blend,0.1,83556,1.012,5,5,1.0,0.6285694413896072,0.9976939977103352,14.9964252465794,0.0,0.0,,0.0
4,lucene-svd-blend,0,104037,0.752,5,5,1.0,0.5285102234586481,0.9786047176775187,11.434818934934553,0.0,0.0,,0.0
4,ii,,26855,0.28600000000000003,5,5,1.0,0.9564712799248289,0.9046106689063047,10.469480655897856,0.1671291959088628,0.16666666666666666,6,0.16666666666666666
4,lucene-svd-blend,0,104529,0.116,5,5,1.0,0.27791062315788617,0.9875154565006291,14.596551844328435,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,22352,0.811,5,5,1.0,0.7177466982547925,1.0,15.16587528625504,0.0,0.0,,0.0
4,lucene-svd-blend,0,104732,0.127,5,5,1.0,0.4415803150155757,0.9979197163498594,16.62735500015086,0.2206842441931791,0.17763157894736842,4,0.25
4,ii-svd-blend,0.1,83697,0.373,5,5,1.0,0.5891201159821075,0.9822771965953615,15.777228402401827,0.05431597160990576,0.041666666666666664,24,0.041666666666666664
4,ii-svd-blend,0,69256,0.561,5,5,1.0,0.9023543980249996,0.9688105989935477,15.531086967542706,0.0,0.0,,0.0
4,ii,,26867,0.303,5,5,1.0,1.2946341170160198,0.918412068804611,8.44253606521631,0.1372700088626981,0.3333333333333333,3,0.3333333333333333
4,ii-svd-blend,0.2,132295,0.679,5,5,1.0,0.3499721959750104,1.0,15.031086967542706,0.06058650294248752,0.047619047619047616,21,0.047619047619047616
4,lucene-svd-blend,0,105214,0.336,5,5,1.0,0.4565756836200413,0.9698102090838888,16.06189012336513,0.0,0.0,,0.0
4,ii,,28090,0.295,5,5,1.0,0.6965883054966115,0.9410986756873413,9.588550902326398,0.0,0.0,,0.0
4,lucene-svd-blend,0,105841,0.10300000000000001,5,5,1.0,1.246468979850451,0.8697315677929974,6.907874344253004,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,22377,0.631,5,5,1.0,0.4477059547343868,0.9904172666740106,13.930960369793672,0.0,0.0,,0.0
4,ii,,28176,0.257,5,5,1.0,0.5297639279465843,0.9835860718758763,17.05803155822425,0.08185533369487591,0.1111111111111111,9,0.1111111111111111
4,ii-svd-blend,0.2,134316,0.362,5,5,1.0,0.6735170578219158,0.9905704664447158,13.754142376861159,0.0,0.0,,0.0
4,ii-svd-blend,0.1,84948,0.639,5,5,1.0,0.8804053196466753,0.9503831630517118,15.330833772044642,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,24389,0.20600000000000002,5,5,1.0,0.7795247813084382,1.0,13.169733851395918,0.0,0.0,,0.0
4,ii,,29631,0.164,5,5,1.0,1.423138121195719,0.9605615284830408,8.989057293322526,0.0,0.0,,0.0
4,lucene-svd-blend,0,106512,0.378,5,5,1.0,0.2575364179372384,1.0,15.631213565291738,0.24280257069968783,0.13593813593813595,9,0.1111111111111111
4,ii-svd-blend,0.1,85030,0.23,5,5,1.0,1.3584406186881572,0.9822121309444649,13.804522170108255,0.0,0.0,,0.0
4,ii-svd-blend,0,70282,1.0170000000000001,5,5,1.0,1.3679809422285412,0.9954817711421502,14.423592416536797,0.0,0.0,,0.0
4,lucene-svd-blend,0,107711,0.269,5,5,1.0,0.402091896230822,1.0,17.342693279187557,0.0,0.0,,0.0
4,ii,,31321,0.306,5,5,1.0,0.9533000416314849,0.9946711300744834,12.219480655897856,0.09801589917125915,0.1,10,0.1
3,lucene,,2945,3.353,5,5,1.0,0.7775066167483312,0.9798182735161266,15.315748688506009,0.0,0.0,,0.0
4,lucene-svd-blend,0,107991,0.2,5,5,1.0,0.4784022676196114,0.9974791995977742,13.715622090756977,0.3636288580267825,1.0,1,1.0
1,lucene-svd-blend,0.2,25268,0.498,5,5,1.0,0.48603538732402474,0.9660119691473522,12.350410409469312,0.0,0.0,,0.0
4,ii-svd-blend,0.1,85391,0.41000000000000003,5,5,1.0,0.8509291310190589,0.9204619396003072,13.177101804652795,0.0,0.0,,0.0
4,ii,,32234,0.251,5,5,1.0,0.3234203099862767,0.9960472581149797,16.496425246579403,0.07385948714062493,0.058823529411764705,17,0.058823529411764705
4,ii-svd-blend,0,70835,0.435,5,5,1.0,0.3107079285852838,1.0,15.2464252465794,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,26022,0.228,5,5,1.0,1.0433525909838923,0.9622337326204028,9.803889181363095,0.0,0.0,,0.0
4,ii,,34239,0.193,5,5,1.0,1.6217376042980691,0.884504195025509,10.90015721397125,0.12220247509543167,0.09583333333333333,15,0.06666666666666667
4,ii-svd-blend,0.2,134401,1.07,5,5,1.0,0.3853347901671842,0.9927325854862556,8.94253606521631,0.0,0.0,,0.0
4,ii,,36624,0.159,5,5,1.0,0.36279801813640516,1.0,15.031086967542706,0.0,0.0,,0.0
4,ii-svd-blend,0,70939,0.299,5,5,1.0,1.4524002784883048,0.9019363827408067,13.199904018473184,0.0,0.0,,0.0
4,ii-svd-blend,0.1,85617,0.533,5,5,1.0,0.7658269519914823,1.0,12.239057293322526,0.0,0.0,,0.0
4,ii,,38052,0.133,5,5,1.0,0.5511117543865076,0.983444158587688,14.850410409469312,0.0,0.0,,0.0
4,lucene-svd-blend,0,109009,0.58,5,5,1.0,0.5695100539571747,0.9850210222278275,12.135072130432615,0.0,0.0,,0.0
4,lucene-svd-blend,0,109692,0.125,5,5,1.0,1.2915130992037152,0.9628956138452376,11.992282869718244,0.0,0.0,,0.0
4,lucene-svd-blend,0,109734,0.16,5,5,1.0,0.8372452014455418,0.9838193210984889,17.30803155822425,0.0,0.0,,0.0
4,ii,,38159,0.306,5,5,1.0,0.44247392167874816,0.9840976520263337,11.419733851395918,0.0,0.0,,0.0
4,lucene-svd-blend,0,112736,0.168,5,5,1.0,0.3516401058025833,0.9822263282576426,13.815748688506009,0.0,0.0,,0.0
4,ii-svd-blend,0.1,86204,0.497,5,5,1.0,2.2596309994223907,0.7007663770129767,5.673592416536797,0.0,0.0,,0.0
4,ii,,38187,0.17200000000000001,5,5,1.0,1.4407329602834928,0.8723634158982139,9.254142376861159,0.0,0.0,,0.0
4,ii-svd-blend,0.2,134964,0.624,5,5,1.0,0.5143340913370356,0.9932260328371724,14.680960369793672,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,26480,0.833,5,5,1.0,0.9168827533156545,0.9721474944027754,12.769227460399792,0.0,0.0,,0.0
4,ii-svd-blend,0,72229,0.792,5,5,1.0,0.832366039573027,1.0,12.823465818787767,0.0,0.0,,0.0
4,ii,,38605,0.28,5,5,1.0,0.5281050344522897,0.9847980742421107,11.954395572359223,0.0,0.0,,0.0
4,ii-svd-blend,0.2,137227,0.274,5,5,1.0,0.7281185542154037,0.9936396558471422,10.227197786179612,0.0,0.0,,0.0
3,lucene,,3029,1.469,5,5,1.0,0.38317763158467566,0.9949643501839007,12.934818934934553,0.307685590401791,1.0,1,1.0
1,lucene-svd-blend,0.2,27365,0.47000000000000003,5,5,1.0,0.47059980356082726,0.992443437501281,13.15015721397125,0.0,0.0,,0.0
4,ii,,39214,0.331,5,5,1.0,0.5313809139361879,0.9822700196136057,13.850410409469312,0.0726100921538918,0.06666666666666667,15,0.06666666666666667
4,ii-svd-blend,0,73639,0.368,5,5,1.0,0.4135366823377329,1.0,16.31189012336513,0.0,0.0,,0.0
4,lucene-svd-blend,0,113540,0.675,5,5,1.0,0.5614051617889989,0.9783420074359332,14.25028381172028,0.07029038610608318,0.06666666666666667,15,0.06666666666666667
1,lucene-svd-blend,0.2,27579,0.17400000000000002,5,5,1.0,0.992385663412726,0.9948531800506042,12.654015779112127,0.09868667513936934,0.08333333333333333,12,0.08333333333333333
3,lucene,,3569,0.40800000000000003,5,5,1.0,1.011350982152229,0.9358148846787582,12.90015721397125,0.0,0.0,,0.0
3,lucene,,3665,0.088,5,5,1.0,0.4458151389711116,1.0,12.254142376861159,0.0,0.0,,0.0
3,lucene,,4347,0.07200000000000001,5,5,1.0,0.25229900319163623,1.0,9.43867750007543,0.0,0.0,,0.0
4,ii,,40768,0.303,5,5,1.0,0.15530758755573662,1.0,13.850410409469312,0.0,0.0,,0.0
3,lucene,,5063,0.098,5,5,1.0,0.6166094138505562,0.9797479323321376,12.281086967542706,0.06573073609573475,0.05263157894736842,19,0.05263157894736842
4,ii-svd-blend,0.1,87042,1.0110000000000001,5,5,1.0,0.33659711629871486,0.995571037709914,14.715622090756977,0.0,0.0,,0.0
3,lucene,,5450,0.097,5,5,1.0,0.3192623573820708,1.0,11.469480655897856,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,27838,0.47900000000000004,5,5,1.0,0.4296827230867617,0.9457221555102523,12.531086967542706,0.0,0.0,,0.0
3,lucene,,5475,0.085,5,4,0.8,0.7631755633996673,0.8809288327990291,11.892789260714373,0.0,0.0,,0.0
4,ii,,43618,0.281,5,5,1.0,0.6531325885668944,0.9516650492579862,14.842693279187555,0.0,0.0,,0.0
3,lucene,,5611,0.07,5,5,1.0,0.5183408956243462,0.9808207867556367,12.784945532683583,0.0,0.0,,0.0
3,lucene,,9991,0.04,5,5,1.0,0.7748165825704374,0.9849611764097861,13.115495493007945,0.0,0.0,,0.0
4,ii-svd-blend,0,75422,0.677,5,5,1.0,0.5888318089903428,0.97095999420239,12.865495493007945,0.06872916895427454,0.047619047619047616,21,0.047619047619047616
3,lucene,,10387,0.083,5,5,1.0,0.5162903845456613,1.0,14.50028381172028,0.0,0.0,,0.0
4,ii,,43829,0.243,5,5,1.0,1.538603248752856,0.9360511075814931,10.804522170108255,0.0,0.0,,0.0
3,lucene,,11513,0.088,5,5,1.0,0.6783999381397126,0.9830864942105431,14.531086967542706,0.0,0.0,,0.0
4,lucene-svd-blend,0,113806,0.87,5,5,1.0,0.6251761157102899,0.9976707732328937,14.846551844328435,0.0,0.0,,0.0
3,lucene,,12649,0.085,5,5,1.0,0.7037499306084928,0.9883548720865531,15.662016721114163,0.0,0.0,,0.0
3,lucene,,12947,0.074,5,5,1.0,0.6034789407691075,0.9840063601616249,15.381213565291738,0.0,0.0,,0.0
3,lucene,,12999,0.081,5,5,1.0,0.9736756701830371,0.9656193127661933,12.204395572359223,0.0,0.0,,0.0
4,ii,,45015,0.28600000000000003,5,5,1.0,0.7994669873328026,0.9940529731846278,10.94253606521631,0.0,0.0,,0.0
3,lucene,,13665,0.079,5,5,1.0,0.41313119081694283,0.9709045711790093,12.315748688506009,0.0,0.0,,0.0
4,lucene-svd-blend,0,113847,0.296,5,5,1.0,1.1149647477826412,0.9209903509980497,8.60426897461019,0.0,0.0,,0.0
3,lucene,,13814,0.059000000000000004,5,5,1.0,0.6921805828721104,0.9632056623047162,13.9964252465794,0.0,0.0,,0.0
4,ii-svd-blend,0.1,87502,0.843,5,5,1.0,0.6550183605780208,0.9875446643234822,14.631213565291738,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,28340,0.767,5,5,1.0,0.8746983540507659,0.9568633942844346,9.638930695573494,0.0,0.0,,0.0
3,lucene,,13920,0.08,5,5,1.0,2.1087813464096103,0.8217913952424238,10.468847667152694,0.0,0.0,,0.0
4,ii,,45182,0.20800000000000002,5,5,1.0,0.8630399122487712,0.9368758819516646,13.646298648830369,0.09746096653830055,0.1111111111111111,9,0.1111111111111111
4,lucene-svd-blend,0,114316,0.121,5,5,1.0,0.5654228010961045,0.9865906372019597,16.12735500015086,0.0,0.0,,0.0
3,lucene,,14492,0.056,5,5,1.0,0.4694159175368365,1.0,11.184818934934553,0.0,0.0,,0.0
4,ii-svd-blend,0,76630,0.746,5,5,1.0,1.2197703784436407,0.8570769202383177,7.934818934934551,0.0,0.0,,0.0
4,lucene-svd-blend,0,114335,0.108,5,5,1.0,0.5487278914546325,1.0,16.031086967542706,0.06994030556742348,0.045454545454545456,22,0.045454545454545456
3,lucene,,14947,0.074,5,5,1.0,0.16026120838326902,1.0,14.281086967542706,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,29474,0.159,5,5,1.0,0.7189689510652206,1.0,14.565748688506009,0.0,0.0,,0.0
3,lucene,,16559,0.041,5,5,1.0,1.544559491102312,1.0,15.869987046893984,0.0,0.0,,0.0
4,ii,,45252,0.17400000000000002,5,5,1.0,1.9355263423401439,0.840265179807437,8.984565739436487,0.0,0.0,,0.0
3,lucene,,17039,0.06,5,5,1.0,0.37245520178859404,1.0,15.531086967542706,0.06820772508477418,0.05263157894736842,19,0.05263157894736842
4,lucene-svd-blend,0,114448,0.156,5,5,1.0,0.41387507752082053,0.9881183381691238,15.346551844328435,0.06959928947460559,0.07692307692307693,13,0.07692307692307693
3,lucene,,17278,0.053,5,5,1.0,0.4842149553845762,0.9745367730191435,13.40015721397125,0.0,0.0,,0.0
4,ii-svd-blend,0.1,91346,0.392,5,5,1.0,0.5294633108601109,0.9725785693011951,15.412016721114163,0.0,0.0,,0.0
4,ii-svd-blend,0,79364,0.21,5,5,1.0,1.0696754444331773,0.927676783420204,10.072832830042605,0.0,0.0,,0.0
3,lucene,,18675,0.089,5,5,1.0,0.9525658045196835,0.9602309698001535,13.7464252465794,0.0,0.0,,0.0
4,ii,,45854,0.197,5,5,1.0,0.2870129745196851,1.0,16.56189012336513,0.07385948714062493,0.058823529411764705,17,0.058823529411764705
3,lucene,,18877,0.089,5,4,0.8,0.5697268763648522,0.870451189565607,12.27371901428583,0.0,0.0,,0.0
4,ii,,46093,0.16,5,5,1.0,0.6255988342176737,0.9386225960726077,11.469480655897856,0.0,0.0,,0.0
3,lucene,,19800,0.092,5,5,1.0,0.7361624293047274,0.9884079729841538,14.119354058148824,0.10117813388105508,0.09090909090909091,11,0.09090909090909091
3,lucene,,21280,0.08600000000000001,5,5,1.0,0.7565827231946147,0.9627988536472591,12.550030616222216,0.26850898542108703,1.0,1,1.0
1,lucene-svd-blend,0.2,30631,0.538,5,5,1.0,0.5048060820599969,0.9929888671656019,14.180960369793672,0.0,0.0,,0.0
3,lucene,,23068,0.092,5,5,1.0,0.818224367754415,0.9696834016703083,12.430960369793672,0.0,0.0,,0.0
4,ii,,46392,0.257,5,5,1.0,0.5541471448672959,1.0,14.100410409469312,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,30838,0.131,5,5,1.0,1.0320999505108734,0.980961110490317,9.508000942002038,0.0,0.0,,0.0
4,lucene-svd-blend,0,116220,0.546,5,5,1.0,1.164672980283027,0.9978378433706034,15.9964252465794,0.0,0.0,,0.0
3,lucene,,25645,0.092,5,5,1.0,0.4612338713939578,1.0,14.7464252465794,0.0,0.0,,0.0
3,lucene,,26008,0.041,5,5,1.0,0.3487125602233864,0.9843265465051826,15.700537007218344,0.0,0.0,,0.0
3,lucene,,26932,0.078,5,5,1.0,1.2673243878389626,0.9608350405136991,14.06189012336513,0.07971717913440717,0.125,8,0.125
4,ii,,47573,0.184,5,5,1.0,0.6290168881285019,0.950919721771559,14.531086967542706,0.0662077831414436,0.09090909090909091,11,0.09090909090909091
3,lucene,,27474,0.042,5,5,1.0,0.5445205809862737,0.9910724896389808,14.534945532683583,0.0,0.0,,0.0
3,lucene,,27735,0.034,5,4,0.8,2.5546006554695957,0.986431099256704,15.654648767857287,0.0,0.0,,0.0
4,lucene-svd-blend,0,116420,0.252,5,5,1.0,0.7854956911135006,0.9383422485223937,12.9964252465794,0.0,0.0,,0.0
3,lucene,,27898,0.085,5,5,1.0,1.3012711554766447,0.9255463561028848,10.281086967542706,0.0,0.0,,0.0
4,ii-svd-blend,0.1,91969,0.8140000000000001,5,5,1.0,0.658069353929878,0.9756177459993155,12.019227460399792,0.0,0.0,,0.0
3,lucene,,28159,0.055,5,5,1.0,0.23956918396599006,1.0,15.2464252465794,0.09479757439624766,0.09090909090909091,11,0.09090909090909091
3,lucene,,32215,0.06,5,5,1.0,0.5553902358109908,0.9662670221772593,16.30803155822425,0.0,0.0,,0.0
4,ii,,47866,0.28500000000000003,5,5,1.0,0.5297437975817554,0.9849518963983094,10.838550902326398,0.0,0.0,,0.0
4,lucene-svd-blend,0,116550,0.203,5,5,1.0,1.0242596668650623,0.9199757006313191,13.662016721114163,0.0,0.0,,0.0
3,lucene,,32386,0.08,5,5,1.0,0.4484635579022074,1.0,13.184818934934553,0.0,0.0,,0.0
4,ii-svd-blend,0,79601,1.051,5,5,1.0,0.666032663273818,1.0,11.684818934934553,0.0,0.0,,0.0
3,lucene,,35227,0.076,5,5,1.0,0.8306897894403064,0.9602215097170254,12.069607253646886,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,31273,0.599,5,5,1.0,0.7268627153279116,0.9733908605229078,13.934818934934553,0.0,0.0,,0.0
4,lucene-svd-blend,0,116708,0.14200000000000002,5,5,1.0,0.33160806323536995,0.9797120692344223,13.7464252465794,0.0,0.0,,0.0
3,lucene,,35246,0.08600000000000001,5,4,0.8,1.0057441849342923,0.883747734145173,13.154648767857287,0.0,0.0,,0.0
3,lucene,,35259,0.078,5,5,1.0,0.9415284285885233,0.9864008500935296,13.385072130432615,0.2505678964533959,0.24285714285714285,5,0.2
4,ii,,47953,0.31,5,5,1.0,1.0352943223070161,0.951527087683955,13.449904018473184,0.2841161224326317,0.20666666666666667,3,0.3333333333333333
4,ii-svd-blend,0,80585,0.216,5,5,1.0,0.4940133632074689,1.0,16.662016721114163,0.0,0.0,,0.0
3,lucene,,35522,0.08600000000000001,5,5,1.0,0.9686858589671864,0.9122582911996666,11.635072130432615,0.0,0.0,,0.0
3,lucene,,35983,0.066,5,5,1.0,0.6093380732410205,0.9848734467804857,16.27722840240183,0.0,0.0,,0.0
4,lucene-svd-blend,0,117493,0.297,5,5,1.0,0.76488030259329,0.9512194892098492,14.330833772044642,0.0,0.0,,0.0
3,lucene,,36229,0.051000000000000004,5,4,0.8,0.2334031501192381,0.8700861284475495,12.2082541375001,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,31362,0.361,5,5,1.0,0.3731064723519158,0.9780248069094993,14.211763525616098,0.0,0.0,,0.0
4,ii,,48098,0.244,5,5,1.0,0.7872115255372869,0.9743435247955589,14.016001884004073,0.06802900670915674,0.058823529411764705,17,0.058823529411764705
3,lucene,,36628,0.08600000000000001,5,5,1.0,0.5776244164434,0.9414570587827044,11.565748688506009,0.0,0.0,,0.0
4,ii-svd-blend,0,81435,0.248,5,5,1.0,0.38525001441107337,0.9824943296985595,14.031086967542706,0.0,0.0,,0.0
3,lucene,,36724,0.057,5,5,1.0,0.38720485119023595,0.9975296481987828,13.9964252465794,0.07703983449106855,0.07692307692307693,13,0.07692307692307693
4,lucene-svd-blend,0,119330,0.189,5,5,1.0,0.8483796801614188,0.9923542628671329,13.4964252465794,0.2941087716893449,0.5,2,0.5
4,ii-svd-blend,0.1,93705,0.789,5,5,1.0,0.7628516037614337,0.9913293910548715,14.969480655897856,0.0,0.0,,0.0
3,lucene,,36727,0.079,5,5,1.0,0.4710897304110123,0.9785165567011093,12.965622090756977,0.0,0.0,,0.0
1,lucene-svd-blend,0.2,31392,0.214,5,5,1.0,0.3787411016497662,1.0,12.965622090756977,0.0,0.0,,0.0
4,ii-svd-blend,0,81574,0.20500000000000002,5,5,1.0,1.0103429164570028,0.9113160851696145,13.046172051081339,0.0,0.0,,0.0
3,lucene,,38655,0.084,5,5,1.0,1.176682770838767,0.9569863416288268,11.138297706828334,0.0,0.0,,0.0
4,ii,,49830,0.264,5,5,1.0,0.5532772395559558,0.9737034785372641,13.66587528625504,0.0,0.0,,0.0
4,lucene-svd-blend,0,119522,0.178,5,5,1.0,1.2437207939529564,0.8827068942419204,11.346551844328435,0.0,0.0,,0.0
3,lucene,,39061,0.065,5,5,1.0,0.7704397882948419,0.9927089361528806,9.43867750007543,0.0,0.0,,0.0
